regulator,TF_id,gene_name,gene_id,effect,evidence,source
Crp,b3357,guaB,b2508,+,1,RegulonDB_TF
Crp,b3357,hupA,b4000,+,1,RegulonDB_TF
Crp,b3357,guaA,b2507,+,1,RegulonDB_TF
Crp,b3357,gntT,b3415,+,1,RegulonDB_TF
Crp,b3357,gntP,b4321,+,1,RegulonDB_TF
Crp,b3357,gltF,b3214,-,1,RegulonDB_TF
Crp,b3357,gltD,b3213,-,1,RegulonDB_TF
Crp,b3357,gltB,b3212,-,1,RegulonDB_TF
Crp,b3357,glpT,b2240,+,1,RegulonDB_TF
Crp,b3357,glpR,b3423,+,1,RegulonDB_TF
Crp,b3357,glpQ,b2239,+,1,RegulonDB_TF
Crp,b3357,glpG,b3424,+,1,RegulonDB_TF
Crp,b3357,glpE,b3425,+,1,RegulonDB_TF
Crp,b3357,glpD,b3426,+,1,RegulonDB_TF
Crp,b3357,glpC,b2243,+,1,RegulonDB_TF
Crp,b3357,glpB,b2242,+,1,RegulonDB_TF
Crp,b3357,gpsA,b3608,+,1,RegulonDB_TF
Crp,b3357,glpA,b2241,+,1,RegulonDB_TF
Crp,b3357,hupB,b0440,+,1,RegulonDB_TF
ppGpp,b3650,yafD,b0209,-,1,PMID:30971496
ppGpp,b3650,yeiS,b2145,-,1,PMID:30971496
ppGpp,b3650,ycaN,b0900,-,1,PMID:30971496
ppGpp,b3650,yjiJ,b4332,-,1,PMID:30971496
ppGpp,b3650,alkA,b2068,-,1,PMID:30971496
ppGpp,b3650,thrC,b0004,-,1,PMID:30971496
ppGpp,b3650,yqeH,b2846,-,1,PMID:30971496
ppGpp,b3650,yadK,b0136,-,1,PMID:30971496
ppGpp,b3650,yfdF,b2345,-,1,PMID:30971496
ppGpp,b3650,yjjJ,b4385,-,1,PMID:30971496
ppGpp,b3650,pstS,b3728,-,1,PMID:30971496
ppGpp,b3650,yddM,b1477,-,1,PMID:30971496
ppGpp,b3650,yqiK,b3051,-,1,PMID:30971496
ppGpp,b3650,nrfA,b4070,-,1,PMID:30971496
ppGpp,b3650,putA,b1014,-,1,PMID:30971496
ppGpp,b3650,yeiL,b2163,-,1,PMID:30971496
ppGpp,b3650,xdhC,b2868,-,1,PMID:30971496
ppGpp,b3650,ycjY,b1327,-,1,PMID:30971496
ppGpp,b3650,yjgH,b4248,-,1,PMID:30971496
ppGpp,b3650,ssuA,b0936,-,1,PMID:30971496
ppGpp,b3650,glpA,b2241,-,1,PMID:30971496
ppGpp,b3650,kdpB,b0697,-,1,PMID:30971496
ppGpp,b3650,cysN,b2751,-,1,PMID:30971496
ppGpp,b3650,rhaT,b3907,-,1,PMID:30971496
ppGpp,b3650,yjhI,b4299,-,1,PMID:30971496
ppGpp,b3650,ytfI,b4215,-,1,PMID:30971496
ppGpp,b3650,eutD,b2458,-,1,PMID:30971496
ppGpp,b3650,gltA,b0720,-,1,PMID:30971496
ppGpp,b3650,katG,b3942,-,1,PMID:30971496
ppGpp,b3650,murR,b2427,-,1,PMID:30971496
Crp,b3357,cspD,b0880,+,1,RegulonDB_TF
Crp,b3357,glnL,b3869,?,1,RegulonDB_TF
Crp,b3357,glnA,b3870,?,1,RegulonDB_TF
Crp,b3357,flhD,b1892,+,1,RegulonDB_TF
Crp,b3357,flhC,b1891,+,1,RegulonDB_TF
Crp,b3357,fis,b3261,?,1,RegulonDB_TF
Crp,b3357,fbaA,b2925,+,1,RegulonDB_TF
Crp,b3357,fadL,b2344,+,1,RegulonDB_TF
Crp,b3357,fadD,b1805,+,1,RegulonDB_TF
Crp,b3357,epd,b2927,+,1,RegulonDB_TF
Crp,b3357,envZ,b3404,?,1,RegulonDB_TF
Crp,b3357,dusB,b3260,?,1,RegulonDB_TF
Crp,b3357,dgoT,b3691,+,1,RegulonDB_TF
Crp,b3357,dgoR,b4479,+,1,RegulonDB_TF
Crp,b3357,dgoK,b3693,+,1,RegulonDB_TF
Crp,b3357,dgoD,b4478,+,1,RegulonDB_TF
Crp,b3357,focA,b0904,+,1,RegulonDB_TF
Crp,b3357,dgoA,b4477,+,1,RegulonDB_TF
Crp,b3357,deoC,b4381,?,1,RegulonDB_TF
Crp,b3357,deoB,b4383,?,1,RegulonDB_TF
Crp,b3357,deoA,b4382,?,1,RegulonDB_TF
Crp,b3357,dcuR,b4124,+,1,RegulonDB_TF
Crp,b3357,dctA,b3528,+,1,RegulonDB_TF
Crp,b3357,dadX,b1190,?,1,RegulonDB_TF
Crp,b3357,dadA,b1189,?,1,RegulonDB_TF
Crp,b3357,cytR,b3934,?,1,RegulonDB_TF
Crp,b3357,cyaR,b4438,+,1,RegulonDB_TF
Crp,b3357,cyaA,b3806,-,1,RegulonDB_TF
Crp,b3357,cstA,b0598,+,1,RegulonDB_TF
Crp,b3357,csrC,b4457,-,1,RegulonDB_TF
Crp,b3357,csqR,b3884,?,1,RegulonDB_TF
Crp,b3357,deoD,b4384,?,1,RegulonDB_TF
Crp,b3357,glnG,b3868,?,1,RegulonDB_TF
Crp,b3357,fucI,b2802,+,1,RegulonDB_TF
Crp,b3357,fucP,b2801,+,1,RegulonDB_TF
Crp,b3357,glgP,b3428,+,1,RegulonDB_TF
Crp,b3357,glgC,b3430,+,1,RegulonDB_TF
Crp,b3357,glgA,b3429,+,1,RegulonDB_TF
Crp,b3357,glaH,b2659,+,1,RegulonDB_TF
Crp,b3357,gcvT,b2905,+,1,RegulonDB_TF
Crp,b3357,gcvP,b2903,+,1,RegulonDB_TF
Crp,b3357,gcvH,b2904,+,1,RegulonDB_TF
Crp,b3357,gcd,b0124,-,1,RegulonDB_TF
Crp,b3357,gatZ,b2095,+,1,RegulonDB_TF
Crp,b3357,gatY,b2096,+,1,RegulonDB_TF
Crp,b3357,gatD,b2091,+,1,RegulonDB_TF
Crp,b3357,gatC,b2092,+,1,RegulonDB_TF
Crp,b3357,gatB,b2093,+,1,RegulonDB_TF
Crp,b3357,fucK,b2803,+,1,RegulonDB_TF
Crp,b3357,gatA,b2094,+,1,RegulonDB_TF
Crp,b3357,galM,b0756,?,1,RegulonDB_TF
Crp,b3357,galK,b0757,?,1,RegulonDB_TF
Crp,b3357,galE,b0759,?,1,RegulonDB_TF
Crp,b3357,gadF,b4718,-,1,RegulonDB_TF
Crp,b3357,gadE,b3512,-,1,RegulonDB_TF
Crp,b3357,gabT,b2662,+,1,RegulonDB_TF
Crp,b3357,gabP,b2663,+,1,RegulonDB_TF
Crp,b3357,gabD,b2661,+,1,RegulonDB_TF
Crp,b3357,fur,b0683,+,1,RegulonDB_TF
Crp,b3357,fumC,b1611,+,1,RegulonDB_TF
Crp,b3357,fumA,b1612,+,1,RegulonDB_TF
Crp,b3357,fucU,b2804,+,1,RegulonDB_TF
Crp,b3357,fucR,b2805,+,1,RegulonDB_TF
Crp,b3357,galT,b0758,?,1,RegulonDB_TF
CpxR,b3912,aroG,b0754,+,1,RegulonDB_TF
CpxR,b3912,acrD,b2470,+,1,RegulonDB_TF
ComR,b1111,bhsA,b1112,-,1,RegulonDB_TF
ArcA,b4401,nuoB,b2287,-,1,RegulonDB_TF
ArcA,b4401,nuoA,b2288,-,1,RegulonDB_TF
ArcA,b4401,moeB,b0826,+,1,RegulonDB_TF
ArcA,b4401,moeA,b0827,+,1,RegulonDB_TF
ArcA,b4401,lpd,b0116,-,1,RegulonDB_TF
ArcA,b4401,lldR,b3604,-,1,RegulonDB_TF
ArcA,b4401,lldP,b3603,-,1,RegulonDB_TF
ArcA,b4401,lldD,b3605,-,1,RegulonDB_TF
ArcA,b4401,icd,b1136,-,1,RegulonDB_TF
ArcA,b4401,hyaF,b0977,+,1,RegulonDB_TF
ArcA,b4401,hyaE,b0976,+,1,RegulonDB_TF
ArcA,b4401,hyaD,b0975,+,1,RegulonDB_TF
ArcA,b4401,hyaC,b0974,+,1,RegulonDB_TF
ArcA,b4401,nuoC,b2286,-,1,RegulonDB_TF
ArcA,b4401,hyaB,b0973,+,1,RegulonDB_TF
ArcA,b4401,glcG,b2977,-,1,RegulonDB_TF
ArcA,b4401,glcF,b4467,-,1,RegulonDB_TF
ArcA,b4401,glcE,b4468,-,1,RegulonDB_TF
ArcA,b4401,glcD,b2979,-,1,RegulonDB_TF
ArcA,b4401,glcB,b2976,-,1,RegulonDB_TF
ArcA,b4401,glcA,b2975,-,1,RegulonDB_TF
ArcA,b4401,gadF,b4718,+,1,RegulonDB_TF
ArcA,b4401,gadE,b3512,+,1,RegulonDB_TF
ArcA,b4401,focA,b0904,+,1,RegulonDB_TF
ArcA,b4401,fadL,b2344,-,1,RegulonDB_TF
ArcA,b4401,fadJ,b2341,-,1,RegulonDB_TF
ArcA,b4401,fadI,b2342,-,1,RegulonDB_TF
ArcA,b4401,fadE,b0221,-,1,RegulonDB_TF
ArcA,b4401,hyaA,b0972,+,1,RegulonDB_TF
ArcA,b4401,fadD,b1805,-,1,RegulonDB_TF
ArcA,b4401,nuoE,b2285,-,1,RegulonDB_TF
ArcA,b4401,nuoG,b2283,-,1,RegulonDB_TF
ArgP,b2916,dnaA,b3702,+,1,RegulonDB_TF
ArgP,b2916,dapD,b0166,+,1,RegulonDB_TF
ArgP,b2916,dapB,b0031,+,1,RegulonDB_TF
ArgP,b2916,argO,b2923,+,1,RegulonDB_TF
ArcA,b4401,uvrA,b4058,-,1,RegulonDB_TF
ArcA,b4401,sucD,b0729,?,1,RegulonDB_TF
ArcA,b4401,sucC,b0728,?,1,RegulonDB_TF
ArcA,b4401,sucB,b0727,?,1,RegulonDB_TF
ArcA,b4401,sucA,b0726,?,1,RegulonDB_TF
ArcA,b4401,ssb,b4059,-,1,RegulonDB_TF
ArcA,b4401,sdhX,b4764,?,1,RegulonDB_TF
ArcA,b4401,sdhD,b0722,?,1,RegulonDB_TF
ArcA,b4401,sdhC,b0721,?,1,RegulonDB_TF
ArcA,b4401,nuoF,b2284,-,1,RegulonDB_TF
ArcA,b4401,sdhB,b0724,?,1,RegulonDB_TF
ArcA,b4401,rsd,b3995,-,1,RegulonDB_TF
ArcA,b4401,rpoS,b2741,-,1,RegulonDB_TF
ArcA,b4401,rmf,b0953,-,1,RegulonDB_TF
ArcA,b4401,ptsG,b1101,-,1,RegulonDB_TF
ArcA,b4401,pflB,b0903,+,1,RegulonDB_TF
ArcA,b4401,ompW,b1256,-,1,RegulonDB_TF
ArcA,b4401,nuoN,b2276,-,1,RegulonDB_TF
ArcA,b4401,nuoM,b2277,-,1,RegulonDB_TF
ArcA,b4401,nuoL,b2278,-,1,RegulonDB_TF
ArcA,b4401,nuoK,b2279,-,1,RegulonDB_TF
ArcA,b4401,nuoJ,b2280,-,1,RegulonDB_TF
ArcA,b4401,nuoI,b2281,-,1,RegulonDB_TF
ArcA,b4401,nuoH,b2282,-,1,RegulonDB_TF
ArcA,b4401,sdhA,b0723,?,1,RegulonDB_TF
ArgP,b2916,dnaN,b3701,+,1,RegulonDB_TF
ArcA,b4401,fadB,b3846,-,1,RegulonDB_TF
ArcA,b4401,cydB,b0734,+,1,RegulonDB_TF
AgaR,b3131,agaV,b3133,-,1,RegulonDB_TF
AgaR,b3131,agaS,b3136,-,1,RegulonDB_TF
AgaR,b3131,agaR,b3131,-,1,RegulonDB_TF
AgaR,b3131,agaI,b3141,-,1,RegulonDB_TF
AgaR,b3131,agaD,b3140,-,1,RegulonDB_TF
AgaR,b3131,agaC,b3139,-,1,RegulonDB_TF
AgaR,b3131,agaB,b3138,-,1,RegulonDB_TF
AgaR,b3131,agaA,b3135,-,1,RegulonDB_TF
AdiY,b4116,gltF,b3214,+,1,RegulonDB_TF
AdiY,b4116,gltD,b3213,+,1,RegulonDB_TF
AdiY,b4116,gltB,b3212,+,1,RegulonDB_TF
AdiY,b4116,gadX,b3516,+,1,RegulonDB_TF
AdiY,b4116,gadC,b1492,+,1,RegulonDB_TF
AgaR,b3131,agaW,b3134,-,1,RegulonDB_TF
AdiY,b4116,gadB,b1493,+,1,RegulonDB_TF
AdiY,b4116,adiA,b4117,+,1,RegulonDB_TF
Ada,b2213,alkB,b2212,?,1,RegulonDB_TF
Ada,b2213,alkA,b2068,+,1,RegulonDB_TF
Ada,b2213,aidB,b4187,+,1,RegulonDB_TF
Ada,b2213,ada,b2213,?,1,RegulonDB_TF
AcrR,b0464,soxS,b4062,-,1,RegulonDB_TF
AcrR,b0464,soxR,b4063,-,1,RegulonDB_TF
AcrR,b0464,marR,b1530,-,1,RegulonDB_TF
AcrR,b0464,marB,b1532,-,1,RegulonDB_TF
AcrR,b0464,marA,b1531,-,1,RegulonDB_TF
AcrR,b0464,acrR,b0464,-,1,RegulonDB_TF
AcrR,b0464,acrB,b0462,-,1,RegulonDB_TF
AcrR,b0464,acrA,b0463,-,1,RegulonDB_TF
AdiY,b4116,gadA,b3517,+,1,RegulonDB_TF
ArcA,b4401,fadA,b3845,-,1,RegulonDB_TF
AgaR,b3131,kbaY,b3137,-,1,RegulonDB_TF
AidB,b4187,aidB,b4187,-,1,RegulonDB_TF
ArcA,b4401,cydA,b0733,+,1,RegulonDB_TF
ArcA,b4401,aldA,b1415,-,1,RegulonDB_TF
AraC,b0064,ygeA,b2840,+,1,RegulonDB_TF
AraC,b0064,araJ,b0396,+,1,RegulonDB_TF
AraC,b0064,araH,b4460,+,1,RegulonDB_TF
AraC,b0064,araG,b1900,+,1,RegulonDB_TF
AraC,b0064,araF,b1901,+,1,RegulonDB_TF
AraC,b0064,araE,b2841,+,1,RegulonDB_TF
AraC,b0064,araD,b0061,?,1,RegulonDB_TF
AraC,b0064,araC,b0064,?,1,RegulonDB_TF
AraC,b0064,araB,b0063,?,1,RegulonDB_TF
AraC,b0064,araA,b0062,?,1,RegulonDB_TF
AlsR,b4089,rpiB,b4090,-,1,RegulonDB_TF
AgaR,b3131,kbaZ,b3132,-,1,RegulonDB_TF
AlsR,b4089,alsR,b4089,-,1,RegulonDB_TF
AlsR,b4089,alsC,b4086,-,1,RegulonDB_TF
AlsR,b4089,alsB,b4088,-,1,RegulonDB_TF
AlsR,b4089,alsA,b4087,-,1,RegulonDB_TF
AllR,b0506,ybbY,b0513,-,1,RegulonDB_TF
AllR,b0506,ybbW,b0511,-,1,RegulonDB_TF
AllR,b0506,hyi,b0508,-,1,RegulonDB_TF
AllR,b0506,glxR,b0509,-,1,RegulonDB_TF
AllR,b0506,glxK,b0514,-,1,RegulonDB_TF
AllR,b0506,gcl,b0507,-,1,RegulonDB_TF
AllR,b0506,allS,b0504,-,1,RegulonDB_TF
AllR,b0506,allB,b0512,-,1,RegulonDB_TF
AllR,b0506,allA,b0505,-,1,RegulonDB_TF
AlaS,b2697,alaS,b2697,-,1,RegulonDB_TF
AlsR,b4089,alsE,b4085,-,1,RegulonDB_TF
ArgP,b2916,gdhA,b1761,+,1,RegulonDB_TF
ArgP,b2916,lysA,b2838,+,1,RegulonDB_TF
ArgP,b2916,lysC,b4024,+,1,RegulonDB_TF
BtsR,b2125,btsT,b4354,+,1,RegulonDB_TF
BolA,b0435,mreD,b3249,-,1,RegulonDB_TF
BolA,b0435,mreC,b3250,-,1,RegulonDB_TF
BolA,b0435,mreB,b3251,-,1,RegulonDB_TF
BluR,b1162,ymgC,b1167,-,1,RegulonDB_TF
BluR,b1162,ymgA,b1165,-,1,RegulonDB_TF
BluR,b1162,ycgZ,b1164,-,1,RegulonDB_TF
BluR,b1162,ariR,b1166,-,1,RegulonDB_TF
BirA,b3973,bioF,b0776,-,1,RegulonDB_TF
BirA,b3973,bioD,b0778,-,1,RegulonDB_TF
BirA,b3973,bioC,b0777,-,1,RegulonDB_TF
BirA,b3973,bioB,b0775,-,1,RegulonDB_TF
BirA,b3973,bioA,b0774,-,1,RegulonDB_TF
CadC,b4133,cadA,b4131,+,1,RegulonDB_TF
BetI,b0313,betT,b0314,-,1,RegulonDB_TF
BetI,b0313,betB,b0312,-,1,RegulonDB_TF
BetI,b0313,betA,b0311,-,1,RegulonDB_TF
BasR,b4113,yrbL,b3207,-,1,RegulonDB_TF
BasR,b4113,tomB,b0461,+,1,RegulonDB_TF
BasR,b4113,qseC,b3026,+,1,RegulonDB_TF
BasR,b4113,qseB,b3025,+,1,RegulonDB_TF
BasR,b4113,putA,b1014,-,1,RegulonDB_TF
BasR,b4113,hha,b0460,+,1,RegulonDB_TF
BasR,b4113,fimB,b4312,+,1,RegulonDB_TF
BasR,b4113,dgkA,b4042,+,1,RegulonDB_TF
BasR,b4113,cspI,b1552,+,1,RegulonDB_TF
BasR,b4113,csgG,b1037,+,1,RegulonDB_TF
BasR,b4113,csgF,b1038,+,1,RegulonDB_TF
BetI,b0313,betI,b0313,-,1,RegulonDB_TF
BasR,b4113,csgE,b1039,+,1,RegulonDB_TF
CadC,b4133,cadB,b4132,+,1,RegulonDB_TF
CaiF,b0034,caiB,b0038,+,1,RegulonDB_TF
ChbR,b1735,chbR,b1735,?,1,RegulonDB_TF
ChbR,b1735,chbG,b1733,?,1,RegulonDB_TF
ChbR,b1735,chbF,b1734,?,1,RegulonDB_TF
ChbR,b1735,chbC,b1737,?,1,RegulonDB_TF
ChbR,b1735,chbB,b1738,?,1,RegulonDB_TF
ChbR,b1735,chbA,b1736,?,1,RegulonDB_TF
CecR,b0796,ybhS,b0793,-,1,RegulonDB_TF
CecR,b0796,ybhR,b0792,-,1,RegulonDB_TF
CecR,b0796,ybhG,b0795,-,1,RegulonDB_TF
CecR,b0796,ybhF,b0794,-,1,RegulonDB_TF
CecR,b0796,cecR,b0796,-,1,RegulonDB_TF
Cbl,b1987,tauD,b0368,+,1,RegulonDB_TF
Cbl,b1987,tauC,b0367,+,1,RegulonDB_TF
CaiF,b0034,caiA,b0039,+,1,RegulonDB_TF
Cbl,b1987,tauB,b0366,+,1,RegulonDB_TF
Cbl,b1987,ssuE,b0937,+,1,RegulonDB_TF
Cbl,b1987,ssuD,b0935,+,1,RegulonDB_TF
Cbl,b1987,ssuC,b0934,+,1,RegulonDB_TF
Cbl,b1987,ssuB,b0933,+,1,RegulonDB_TF
Cbl,b1987,ssuA,b0936,+,1,RegulonDB_TF
CaiF,b0034,fixX,b0044,+,1,RegulonDB_TF
CaiF,b0034,fixC,b0043,+,1,RegulonDB_TF
CaiF,b0034,fixB,b0042,+,1,RegulonDB_TF
CaiF,b0034,fixA,b0041,+,1,RegulonDB_TF
CaiF,b0034,caiT,b0040,+,1,RegulonDB_TF
CaiF,b0034,caiE,b0035,+,1,RegulonDB_TF
CaiF,b0034,caiD,b0036,+,1,RegulonDB_TF
CaiF,b0034,caiC,b0037,+,1,RegulonDB_TF
Cbl,b1987,tauA,b0365,+,1,RegulonDB_TF
BasR,b4113,csgD,b1040,+,1,RegulonDB_TF
BaeR,b2079,spy,b1743,+,1,RegulonDB_TF
BaeR,b2079,mdtD,b2077,+,1,RegulonDB_TF
ArgR,b3237,gltB,b3212,-,1,RegulonDB_TF
ArgR,b3237,carB,b0033,-,1,RegulonDB_TF
ArgR,b3237,carA,b0032,-,1,RegulonDB_TF
ArgR,b3237,astE,b1744,+,1,RegulonDB_TF
ArgR,b3237,astD,b1746,+,1,RegulonDB_TF
ArgR,b3237,astC,b1748,+,1,RegulonDB_TF
ArgR,b3237,astB,b1745,+,1,RegulonDB_TF
ArgR,b3237,astA,b1747,+,1,RegulonDB_TF
ArgR,b3237,artQ,b0862,-,1,RegulonDB_TF
ArgR,b3237,artP,b0864,-,1,RegulonDB_TF
ArgR,b3237,artM,b0861,-,1,RegulonDB_TF
ArgR,b3237,artJ,b0860,-,1,RegulonDB_TF
ArgR,b3237,artI,b0863,-,1,RegulonDB_TF
ArgR,b3237,gltD,b3213,-,1,RegulonDB_TF
ArgR,b3237,argR,b3237,-,1,RegulonDB_TF
ArgR,b3237,argH,b3960,-,1,RegulonDB_TF
ArgR,b3237,argG,b3172,-,1,RegulonDB_TF
ArgR,b3237,argF,b0273,-,1,RegulonDB_TF
ArgR,b3237,argE,b3957,-,1,RegulonDB_TF
ArgR,b3237,argD,b3359,-,1,RegulonDB_TF
ArgR,b3237,argC,b3958,-,1,RegulonDB_TF
ArgR,b3237,argB,b3959,-,1,RegulonDB_TF
ArgR,b3237,argA,b2818,-,1,RegulonDB_TF
ArgP,b2916,yfaE,b2236,+,1,RegulonDB_TF
ArgP,b2916,recF,b3700,+,1,RegulonDB_TF
ArgP,b2916,nrdB,b2235,+,1,RegulonDB_TF
ArgP,b2916,nrdA,b2234,+,1,RegulonDB_TF
ArgP,b2916,lysP,b2156,+,1,RegulonDB_TF
ArgR,b3237,argI,b4254,-,1,RegulonDB_TF
ArgR,b3237,gltF,b3214,-,1,RegulonDB_TF
ArgR,b3237,hisJ,b2309,-,1,RegulonDB_TF
ArgR,b3237,hisM,b2307,-,1,RegulonDB_TF
BaeR,b2079,mdtC,b2076,+,1,RegulonDB_TF
BaeR,b2079,mdtB,b2075,+,1,RegulonDB_TF
BaeR,b2079,mdtA,b2074,+,1,RegulonDB_TF
BaeR,b2079,baeS,b2078,+,1,RegulonDB_TF
BaeR,b2079,baeR,b2079,+,1,RegulonDB_TF
BaeR,b2079,acrD,b2470,+,1,RegulonDB_TF
AtoC,b2220,atoE,b2223,+,1,RegulonDB_TF
AtoC,b2220,atoD,b2221,+,1,RegulonDB_TF
AtoC,b2220,atoB,b2224,+,1,RegulonDB_TF
AtoC,b2220,atoA,b2222,+,1,RegulonDB_TF
AscG,b2714,ybiT,b0820,-,1,RegulonDB_TF
AscG,b2714,prpR,b0330,-,1,RegulonDB_TF
AscG,b2714,htpG,b0473,-,1,RegulonDB_TF
AscG,b2714,ascF,b2715,-,1,RegulonDB_TF
AscG,b2714,ascB,b2716,-,1,RegulonDB_TF
ArsR,b3501,arsR,b3501,-,1,RegulonDB_TF
ArsR,b3501,arsC,b3503,-,1,RegulonDB_TF
ArsR,b3501,arsB,b3502,-,1,RegulonDB_TF
ArgR,b3237,truB,b3166,-,1,RegulonDB_TF
ArgR,b3237,rpsO,b3165,-,1,RegulonDB_TF
ArgR,b3237,rimP,b3170,-,1,RegulonDB_TF
ArgR,b3237,rbfA,b3167,-,1,RegulonDB_TF
ArgR,b3237,pnp,b3164,-,1,RegulonDB_TF
ArgR,b3237,nusA,b3169,-,1,RegulonDB_TF
ArgR,b3237,metY,b3171,-,1,RegulonDB_TF
ArgR,b3237,lysO,b0874,-,1,RegulonDB_TF
ArgR,b3237,infB,b3168,-,1,RegulonDB_TF
ArgR,b3237,hisQ,b2308,-,1,RegulonDB_TF
ArgR,b3237,hisP,b2306,-,1,RegulonDB_TF
ppGpp,b3650,ymfJ,b1144,-,1,PMID:30971496
ppGpp,b3650,dgoR,b4479,-,1,PMID:30971496
ppGpp,b3650,yjjU,b4377,-,1,PMID:30971496
ppGpp,b3650,ybaP,b0482,-,1,PMID:30971496
ppGpp,b3650,rpoB,b3987,+,1,PMID:30971496
ppGpp,b3650,marR,b1530,+,1,PMID:30971496
ppGpp,b3650,yfcC,b2298,+,1,PMID:30971496
ppGpp,b3650,yqhH,b3014,+,1,PMID:30971496
ppGpp,b3650,gfcC,b0985,+,1,PMID:30971496
ppGpp,b3650,ccmB,b2200,+,1,PMID:30971496
ppGpp,b3650,yehL,b2119,+,1,PMID:30971496
ppGpp,b3650,ydfV,b1565,+,1,PMID:30971496
ppGpp,b3650,chiQ,b0682,+,1,PMID:30971496
ppGpp,b3650,yafW,b0246,+,1,PMID:30971496
ppGpp,b3650,ykfM,b4586,+,1,PMID:30971496
ppGpp,b3650,pphB,b2734,+,1,PMID:30971496
ppGpp,b3650,gspC,b3324,+,1,PMID:30971496
ppGpp,b3650,mglC,b2148,+,1,PMID:30971496
ppGpp,b3650,yecT,b1877,+,1,PMID:30971496
ppGpp,b3650,yadV,b0140,+,1,PMID:30971496
ppGpp,b3650,artQ,b0862,+,1,PMID:30971496
ppGpp,b3650,thiL,b0417,+,1,PMID:30971496
ppGpp,b3650,dtpD,b0709,+,1,PMID:30971496
ppGpp,b3650,yihI,b3866,+,1,PMID:30971496
ppGpp,b3650,lpxL,b1054,+,1,PMID:30971496
ppGpp,b3650,dnaC,b4361,+,1,PMID:30971496
ppGpp,b3650,cedA,b1731,+,1,PMID:30971496
ppGpp,b3650,rpoD,b3067,+,1,PMID:30971496
ppGpp,b3650,yebV,b1836,+,1,PMID:30971496
ppGpp,b3650,hlyE,b1182,+,1,PMID:30971496
ppGpp,b3650,recX,b2698,+,1,PMID:30971496
ppGpp,b3650,wzxC,b2046,+,1,PMID:30971496
ppGpp,b3650,ygjQ,b3086,+,1,PMID:30971496
ppGpp,b3650,cdgI,b1785,+,1,PMID:30971496
ppGpp,b3650,yjjZ,b4567,+,1,PMID:30971496
ppGpp,b3650,ybcI,b0527,+,1,PMID:30971496
ppGpp,b3650,ybfE,b0685,+,1,PMID:30971496
ppGpp,b3650,hcaT,b2536,+,1,PMID:30971496
ppGpp,b3650,recO,b2565,+,1,PMID:30971496
ppGpp,b3650,yqcC,b2792,+,1,PMID:30971496
ppGpp,b3650,atpB,b3738,+,1,PMID:30971496
ppGpp,b3650,priB,b4201,+,1,PMID:30971496
ppGpp,b3650,yehS,b2124,+,1,PMID:30971496
ppGpp,b3650,rpsR,b4202,+,1,PMID:30971496
ppGpp,b3650,rsmB,b3289,+,1,PMID:30971496
ppGpp,b3650,nupC,b2393,+,1,PMID:30971496
ppGpp,b3650,yadS,b0157,+,1,PMID:30971496
ppGpp,b3650,znuB,b1859,+,1,PMID:30971496
ppGpp,b3650,yfiP,b2583,+,1,PMID:30971496
ppGpp,b3650,yafT,b0217,+,1,PMID:30971496
ppGpp,b3650,nusA,b3169,+,1,PMID:30971496
ppGpp,b3650,accB,b3255,+,1,PMID:30971496
ppGpp,b3650,ycfZ,b1121,+,1,PMID:30971496
ppGpp,b3650,ygcN,b2766,+,1,PMID:30971496
ppGpp,b3650,tusA,b3470,+,1,PMID:30971496
ppGpp,b3650,yjfZ,b4204,+,1,PMID:30971496
ppGpp,b3650,flhD,b1892,+,1,PMID:30971496
ppGpp,b3650,flhC,b1891,+,1,PMID:30971496
ppGpp,b3650,mglA,b2149,+,1,PMID:30971496
ppGpp,b3650,ychQ,b1213,+,1,PMID:30971496
ppGpp,b3650,rpsD,b3296,+,1,PMID:30971496
ppGpp,b3650,gntU,b4476,+,1,PMID:30971496
ppGpp,b3650,endA,b2945,+,1,PMID:30971496
ppGpp,b3650,yghD,b2968,+,1,PMID:30971496
ppGpp,b3650,ymfA,b1122,+,1,PMID:30971496
ppGpp,b3650,rpsF,b4200,+,1,PMID:30971496
ppGpp,b3650,flgJ,b1081,+,1,PMID:30971496
ppGpp,b3650,insA-1,b0022,+,1,PMID:30971496
ppGpp,b3650,udp,b3831,-,1,PMID:30971496
ppGpp,b3650,ghrB,b3553,-,1,PMID:30971496
ppGpp,b3650,yceH,b1067,-,1,PMID:30971496
ppGpp,b3650,yggE,b2922,-,1,PMID:30971496
ppGpp,b3650,fpr,b3924,-,1,PMID:30971496
ppGpp,b3650,uspE,b1333,-,1,PMID:30971496
ppGpp,b3650,amn,b1982,-,1,PMID:30971496
ppGpp,b3650,ais,b2252,-,1,PMID:30971496
ppGpp,b3650,ytfB,b4206,-,1,PMID:30971496
ppGpp,b3650,ppsR,b1703,-,1,PMID:30971496
ppGpp,b3650,clpA,b0882,-,1,PMID:30971496
ppGpp,b3650,gcvT,b2905,-,1,PMID:30971496
ppGpp,b3650,aceA,b4015,-,1,PMID:30971496
ppGpp,b3650,bcsE,b3536,-,1,PMID:30971496
ppGpp,b3650,uspD,b3923,-,1,PMID:30971496
ppGpp,b3650,ybhF,b0794,-,1,PMID:30971496
ppGpp,b3650,argO,b2923,-,1,PMID:30971496
ppGpp,b3650,yjgR,b4263,-,1,PMID:30971496
ppGpp,b3650,yjiR,b4340,-,1,PMID:30971496
